disponer	dispor	V
disputar	disputar	V
distanciar	distanciar	V
distar	distar	V
distender	distender	V
distinguir	distinguir	V
distinguir	enxergar	V
distraer	distraer	V
distribuir	distribuír	V
disuadir	disuadir	V
diversificar	diversificar	V
divertir	divertir	V
divertir	rexoubar	V
divertir	troulear	V
dividir	dividir	V
divisar	divisar	V
divorciar	divorciar	V
divulgar	divulgar	V
doblar	dobrar	V
doblar	tanxer	V
doblegar	dobregar	V
documentar	documentar	V
dolar	desbastar	V
doler	doer	V
dominar	dominar	V
donar	doar	V
dopar	dopar	V
dorar	dourar	V
dormir	durmir	V
dosificar	dosificar	V
dotar	dotar	V
duchar	duchar	V
dudar	dubidar	V
duplicar	duplicar	V
durar	durar	V
echar	botar	V
echar	chimpar	V
economizar	economizar	V
edificar	edificar	V
editar	editar	V
educar	educar	V
efectuar	efectuar	V
ejecutar	axustizar	V
ejecutar	executar	V
ejercer	exercer	V
ejercitar	exercitar	V
elaborar	elaborar	V
electrificar	electrificar	V
elegir	elixir	V
elevar	elevar	V
elevar	empoleirar	V
eliminar	eliminar	V
elogiar	eloxiar	V
elucidar	elucidar	V
eludir	eludir	V
emanar	emanar	V
emancipar	emancipar	V
embarazar	embarazar	V
embarcar	embarcar	V
embargar	embargar	V
embeber	embeber	V
embellecer	embelecer	V
embolsar	embolsar	V
embrollar	embrollar	V
embrujar	enmeigar	V
emendar	emendar	V
emerger	emerxer	V
emigrar	emigrar	V
emitir	emitir	V
emocionar	emocionar	V
empadronar	empadroar	V
empañar	embazar	V
empantanar	empantanar	V
empapar	empapar	V
empapar	enchoupar	V
emparejar	emparellar	V
empatar	empatar	V
empeñar	empeñar	V
empeñar	peñorar	V
empeñar	teimar	V
empeorar	empeorar	V
empezar	empezar	V
empinar	empinar	V
emplazar	emprazar	V
emplear	empregar	V
emplumar	emplumar	V
empotrar	encaixar	V
empreñar	empreñar	V
emprender	emprender	V
empujar	empurrar	V
empujar	empuxar	V
empujar	puxar	V
empuñar	empuñar	V
emular	emular	V
enajenar	allear	V
enaltecer	enaltecer	V
enamorar	namorar	V
enarbolar	enarborar	V
encabezar	encabezar	V
encadenar	encadear	V
encajar	encaixar	V
encallar	encallar	V
encaminar	encamiñar	V
encaminar	encarreirar	V
encandilar	encandear	V
encantar	encantar	V
encaramar	empolicar	V
encarar	encarar	V
encarcelar	encarcerar	V
encarecer	encarecer	V
encargar	encargar	V
encarnar	encarnar	V
encarrilar	encarrilar	V
encauzar	canalizar	V
encender	acender	V
encerrar	encerrar	V
encoger	encoller	V
encomendar	encomendar	V
encontrar	atopar	V
encontrar	encontrar	V
encuadernar	encadernar	V
encuadrar	encadrar	V
encuartar	abordelar	V
encubrir	encubrir	V
enderezar	endereitar	V
enderezar	enderezar	V
endeudar	endebedar	V
endosar	endosar	V
endurecer	endurecer	V
enemistar	póramal	V
enfadar	amuar	V
enfadar	cabrear	V
enfadar	enfadar	V
enfatizar	salientar	V
enfermar	enfermar	V
enfilar	enfilar	V
enfocar	enfocar	V
enfrascar	enfrascar	V
enfrentar	enfrontar	V
enfriar	arrefecer	V
enfriar	arrefriar	V
enfrontar	enfrontar	V
engalanar	engalanar	V
engañar	engaiolar	V
engañar	enganar	V
enganchar	enganchar	V
engendrar	procrear	V
englobar	englobar	V
engordar	engordar	V
engrosar	engrosar	V
engullir	engulir	V
enjugar	enxugar	V
enjuiciar	axuizar	V
enlazar	enlazar	V
enloquecer	enlouquecer	V
enloquecer	entolecer	V
enloquecer	louquear	V
enloquecer	tolear	V
enmarañar	enmarañar	V
enmarcar	enmarcar	V
enmascarar	enmascarar	V
enmendar	emendar	V
enraizar	enraizar	V
enredar	enlear	V
enredar	enredar	V
enredar	enrodelar	V
enriquecer	enriquecer	V
enrojecer	arroibar	V
enrojecer	arrubiar	V
enrojecer	roxar	V
enrolar	enrolar	V
enrollar	enrolar	V
ensalzar	enxalzar	V
ensanchar	ensanchar	V
ensayar	ensaiar	V
enseñar	ensinar	V
ensimismar	ensimesmar	V
ensimismar	ensumir	V
entablar	establecer	V
entender	entender	V
enterar	decatar	V
enterrar	enterrar	V
enterrar	soterrar	V
entonar	entoar	V
entorpecer	entorpecer	V
entrar	entrar	V
entrecruzar	entrecruzar	V
entregar	entregar	V
entrelazar	entrelazar	V
entremezclar	mesturar	V
entrenar	adestrar	V
entretener	entreter	V
entrever	entrever	V
entrevistar	entrevistar	V
entroncar	entroncar	V
enturbiar	enturbar	V
entusiasmar	entusiasmar	V
enumerar	enumerar	V
enunciar	enunciar	V
envejecer	avellentar	V
envejecer	envellecer	V
enviar	enviar	V
envidiar	envexar	V
envolver	envolver	V
enzarzar	encerellar	V
equilibrar	equilibrar	V
equipar	equipar	V
equiparar	equiparar	V
equivaler	equivaler	V
equivocar	equivocar	V
erguir	erguer	V
erigir	erixir	V
erradicar	erradicar	V
errar	errar	V
esbozar	esbozar	V
escalar	escalar	V
escalonar	graduar	V
escandalizar	escandalizar	V
escapar	escapar	V
escapar	liscar	V
escasear	escasear	V
escatimar	escatimar	V
escenificar	escenificar	V
escindir	escindir	V
esclarecer	esclarecer	V
escoger	escoller	V
escolarizar	escolarizar	V
escoltar	escoltar	V
esconder	acochar	V
esconder	agochar	V
esconder	esconder	V
escribir	escribir	V
escuchar	escoitar	V
escudar	escudar	V
escupir	chuspir	V
escupir	cuspir	V
esforzar	esforzar	V
esgrimir	brandir	V
esgrimir	esgrimir	V
esmaltar	esmaltar	V
espantar	espantar	V
especializar	especializar	V
especificar	especificar	V
especular	especular	V
esperar	agardar	V
esperar	esperar	V
espetar	espetar	V
espiar	alucar	V
espiar	espiar	V
espirar	expirar	V
esquiar	esquiar	V
esquilmar	esquilmar	V
esquivar	esquivar	V
estabilizar	estabilizar	V
establecer	establecer	V
estacionar	estacionar	V
estafar	estafar	V
estallar	estalar	V
estallar	estralar	V
estampar	estampar	V
estar	estar	V
estarderacha	estardesorte	V
estardesuerte	estardesorte	V
estarenbuenaracha	estardesorte	V
estarenmalaracha	termalasorte	V
estarenracha	estardesorte	V
estarenunabuenaracha	estardesorte	V
estarenunamalaracha	termalasorte	V
estimar	estimar	V
estimular	estimular	V
estipular	estipular	V
estirar	espreguizar	V
estirar	estalicar	V
estirar	estarricar	V
estirar	estirar	V
estorbar	empecer	V
estorbar	estorbar	V
estrangular	estrangular	V
estrechar	estreitar	V
estrellar	estrelar	V
estrellar	estrelecer	V
estremecer	estarrecer	V
estremecer	estremecer	V
estrenar	estrear	V
estribar	estribar	V
estropear	estragar	V
estructurar	estruturar	V
estudiar	estudar	V
evacuar	evacuar	V
evadir	evadir	V
evaluar	avaliar	V
evidenciar	evidenciar	V
evitar	evitar	V
evocar	evocar	V
evolucionar	evolucionar	V
exagerar	esaxerar	V
exaltar	exaltar	V
exaltar	gabar	V
examinar	examinar	V
exasperar	exasperar	V
excarcelar	excarcerar	V
excavar	escavar	V
exceder	exceder	V
exceptuar	exceptuar	V
excitar	excitar	V
exclamar	exclamar	V
excluir	excluír	V
exculpar	exculpar	V
excusar	escusar	V
exhibir	exhibir	V
exhortar	exhortar	V
exigir	esixir	V
exiliar	exiliar	V
eximir	eximir	V
existir	existir	V
expandir	expandir	V
expedir	expedir	V
experimentar	experimentar	V
expirar	expirar	V
explicar	explicar	V
explorar	explorar	V
explosionar	estourar	V
explotar	estoupar	V
explotar	estourar	V
explotar	explotar	V
exponer	expoñer	V
exponer	expor	V
exportar	exportar	V
expresar	expresar	V
exprimir	espremer	V
expropiar	expropiar	V
expulsar	expulsar	V
extender	estender	V
exterminar	exterminar	V
extinguir	extinguir	V
extirpar	extirpar	V
extraditar	extraditar	V
extraer	extraer	V
extrañar	estrañar	V
extraviar	extraviar	V
extremar	extremar	V
fabricar	fabricar	V
facilitar	facilitar	V
facturar	facturar	V
faenar	faenar	V
fallar	errar	V
fallar	fallar	V
fallecer	falecer	V
fallecer	finar	V
falsear	falsear	V
falsificar	falsificar	V
faltar	faltar	V
familiarizar	familiarizar	V
fascinar	fascinar	V
fastidiar	amocar	V
fastidiar	amolar	V
fastidiar	amoucar	V
fatigar	fatigar	V
favorecer	favorecer	V
fechar	datar	V
felicitar	felicitar	V
fenecer	fenecer	V
fertilizar	fertilizar	V
festejar	festexar	V
fiar	fiar	V
fichar	fichar	V
figurar	figurar	V
fijar	fixar	V
filmar	filmar	V
filtrar	filtrar	V
finalizar	finalizar	V
financiar	financiar	V
fingir	finxir	V
firmar	asinar	V
firmar	firmar	V
fiscalizar	fiscalizar	V
flanquear	flanquear	V
flaquear	fraquear	V
fletar	fretar	V
flexibilizar	flexibilizar	V
flirtear	flirtear	V
florecer	florecer	V
flotar	flotar	V
fluir	fluír	V
fomentar	fomentar	V
fondear	fondear	V
forjar	forxar	V
forjar	fraguar	V
formalizar	formalizar	V
formar	formar	V
formular	formular	V
forrar	forrar	V
fortalecer	fortalecer	V
fortificar	fortificar	V
forzar	forzar	V
fotografiar	fotografar	V
fracasar	fracasar	V
fracturar	fracturar	V
fraguar	fraguar	V
frecuentar	frecuentar	V
fregar	fregar	V
freír	fritir	V
freír	frixir	V
frenar	frear	V
frivolizar	frivolizar	V
frotar	fregar	V
fructificar	frutificar	V
fruncir	engurrar	V
frustrar	frustrar	V
fugar	fuxir	V
fumar	fumar	V
funcionar	funcionar	V
fundamentar	fundamentar	V
fundar	fundar	V
fundir	fundir	V
fusilar	fusilar	V
fusionar	fusionar	V
galardonar	galardoar	V
ganar	ganar	V
ganar	gañar	V
ganarapulso	gañarconsuor	V
ganarseapulso	gañarconsuor	V
garantizar	garantir	V
gastar	gastar	V
generalizar	xeneralizar	V
generar	xerar	V
gestar	xestar	V
gestionar	xestionar	V
girar	virar	V
girar	xirar	V
globalizar	globalizar	V
glosar	glosar	V
gobernar	gobernar	V
golear	golear	V
golpear	golpear	V
golpear	petar	V
golpear	zoscar	V
gozar	gozar	V
grabar	gravar	V
gravar	gravar	V
gritar	gritar	V
guardar	gardar	V
guarecer	gorecer	V
guarnecer	gornecer	V
guarnecer	guarnecer	V
guiar	guiar	V
gustar	gustar	V
haber	haber	V
haberde	deber	V
habilitar	habilitar	V
habitar	habitar	V
habituar	habituar	V
hablar	falar	V
hacer	facer	V
hacerfalta	cómprer	V
hallar	achar	V
hartar	fartar	V
hay	hai	V
hechizar	enfeitizar	V
helar	xear	V
heredar	herdar	V
herir	ferir	V
hervir	ferver	V
hilar	fiar	V
hilvanar	ganduxar	V
hincar	fincar	V
hinchar	inchar	V
hipotecar	hipotecar	V
homenajear	homenaxear	V
homogeneizar	homoxeneizar	V
homologar	homologar	V
honrar	honrar	V
horripilar	horripilar	V
horrorizar	arrepiar	V
horrorizar	aterrecer	V
horrorizar	horrorizar	V
hospedar	hospedar	V
hospitalizar	hospitalizar	V
huir	fuxir	V
humanizar	humanizar	V
humedecer	humedecer	V
humillar	abaixar	V
humillar	humillar	V
hundir	afundir	V
hurgar	escaravellar	V
hurgar	escarvar	V
hurgar	fochicar	V
hurgar	fozar	V
hurgar	furgar	V
hurtar	furtar	V
idear	idear	V
identificar	identificar	V
idolatrar	idolatrar	V
ignorar	ignorar	V
igualar	igualar	V
iluminar	iluminar	V
ilusionar	ilusionar	V
ilustrar	ilustrar	V
imaginar	imaxinar	V
imbuir	imbuír	V
imitar	imitar	V
imitar	remedar	V
impactar	impactar	V
impartir	impartir	V
impedir	impedir	V
imperar	imperar	V
impermeabilizar	impermeabilizar	V
implantar	implantar	V
implicar	implicar	V
imponer	impoñer	V
imponer	impor	V
importar	importar	V
imposibilitar	imposibilitar	V
impregnar	impregnar	V
impresionar	impresionar	V
imprimir	imprimir	V
improvisar	improvisar	V
impugnar	impugnar	V
impulsar	impulsar	V
imputar	imputar	V
inaugurar	inaugurar	V
incautar	incautar	V
incendiar	incendiar	V
incentivar	incentivar	V
incidir	incidir	V
incinerar	incinerar	V
incitar	incitar	V
inclinar	inclinar	V
incluir	incluír	V
incoar	incoar	V
incomodar	incomodar	V
incomunicar	incomunicar	V
incontrolar	incontrolar	V
incorporar	incorporar	V
incrementar	incrementar	V
increpar	increpar	V
incriminar	incriminar	V
incrustar	incrustar	V
inculcar	inculcar	V
inculpar	inculpar	V
incumplir	incumprir	V
incurrir	incorrer	V
indagar	indagar	V
indemnizar	indemnizar	V
independizar	independizar	V
indicar	indicar	V
indignar	indignar	V
indiscriminar	indiscriminar	V
individualizar	individualizar	V
inducir	inducir	V
infectar	infectar	V
inferir	inferir	V
infiltrar	infiltrar	V
inflar	inflar	V
infligir	inflixir	V
influenciar	influenciar	V
influir	influír	V
informar	informar	V
informatizar	informatizar	V
infringir	infrinxir	V
ingerir	inxerir	V
ingresar	ingresar	V
inhabilitar	inhabilitar	V
inhalar	inhalar	V
inhibir	inhibir	V
inhumar	inhumar	V
iniciar	iniciar	V
injuriar	inxuriar	V
inmiscuir	inmiscir	V
inmolar	inmolar	V
inmovilizar	inmobilizar	V
inmutar	inmutar	V
innovar	innovar	V
inquietar	inquietar	V
inquirir	inquirir	V
inscribir	inscribir	V
insertar	inserir	V
insinuar	insinuar	V
insistir	insistir	V
inspeccionar	inspeccionar	V
inspirar	inspirar	V
instalar	instalar	V
instar	instar	V
instaurar	instaurar	V
institucionalizar	institucionalizar	V
instruir	instruír	V
insultar	insultar	V
integrar	integrar	V
intensificar	intensificar	V
intentar	intentar	V
intentar	tentar	V
intercambiar	intercambiar	V
interceptar	interceptar	V
interconectar	interconectar	V
interesar	interesar	V
interferir	interferir	V
internar	internar	V
interpelar	interpelar	V
interponer	interpoñer	V
interponer	interpor	V
interpretar	interpretar	V
interrelacionar	interrelacionar	V
interrogar	interrogar	V
interrumpir	interromper	V
intervenir	intervir	V
intimidar	intimidar	V
intoxicar	intoxicar	V
introducir	introducir	V
intuir	intuír	V
inundar	alagar	V
inundar	inundar	V
invadir	invadir	V
invalidar	invalidar	V
inventar	inventar	V
invertir	inverter	V
invertir	investir	V
investigar	investigar	V
investir	investir	V
invitar	convidar	V
invitar	invitar	V
invocar	invocar	V
involucrar	involucrar	V
inyectar	inxectar	V
ir	ir	V
irar	irar	V
ironizar	ironizar	V
irradiar	irradiar	V
irritar	irritar	V
irrumpir	irromper	V
izar	izar	V
jalear	acirrar	V
jalonar	balizar	V
joder	foder	V
jorobar	amolar	V
jubilar	xubilar	V
judicializar	xudicializar	V
jugar	xogar	V
juguetear	rebuldar	V
juntar	xuntar	V
jurar	xurar	V
justificar	xustificar	V
juzgar	xulgar	V
labrar	labrar	V
ladrar	ladrar	V
lamentar	lamentar	V
lanzar	lanzar	V
largar	largar	V
lastimar	magoar	V
lastrar	lastrar	V
latir	latexar	V
latir	latir	V
laudar	laudar	V
laurear	laurear	V
lavar	lavar	V
leer	ler	V
legalizar	legalizar	V
legar	legar	V
legislar	lexislar	V
legitimar	lexitimar	V
lesionar	lesionar	V
levantar	levantar	V
liar	lear	V
liberar	liberar	V
librar	librar	V
licenciar	licenciar	V
licitar	licitar	V
liderar	liderar	V
lidiar	lidar	V
ligar	ligar	V
limar	limar	V
limitar	limitar	V
limpiar	limpar	V
linchar	linchar	V
liquidar	liquidar	V
llamar	chamar	V
llegar	chegar	V
llenar	encher	V
llevar	levar	V
llevarse	levar	V
llorar	chorar	V
llover	chover	V
loar	loar	V
localizar	localizar	V
lograr	lograr	V
luchar	loitar	V
lucir	lucir	V
machacar	machucar	V
madrugar	madrugar	V
madurar	madurar	V
maldecir	maldicir	V
malgastar	malgastar	V
malograr	malograr	V
maltratar	maltratar	V
manar	manar	V
manchar	manchar	V
mancomunar	mancomunar	V
mandar	mandar	V
manejar	manexar	V
manifestar	manifestar	V
maniobrar	manobrar	V
manipular	manipular	V
mantener	manter	V
manufacturar	manufacturar	V
maquillar	maquillar	V
maravillar	marabillar	V
marcar	marcar	V
marchar	marchar	V
marear	marear	V
marginar	marxinar	V
mastectomizar	mastectomizar	V
matar	matar	V
materializar	materializar	V
matizar	matizar	V
matricular	matricular	V
mazar	mazar	V
mecanizar	mecanizar	V
mediar	mediar	V
medir	medir	V
meditar	meditar	V
mejorar	mellorar	V
memorizar	memorizar	V
mencionar	mencionar	V
menguar	minguar	V
menoscabar	menoscabar	V
menospreciar	menosprezar	V
mentalizar	mentalizar	V
mentar	amentar	V
mentir	mentir	V
merecer	merecer	V
mermar	minguar	V
mermar	mínguar	V
mermar	míngüar	V
meter	meter	V
mezclar	mesturar	V
militar	militar	V
mimar	consentir	V
minar	minar	V
minimizar	minimizar	V
mirar	mirar	V
misar	misar	V
mitigar	mitigar	V
moderar	moderar	V
modernizar	modernizar	V
modificar	modificar	V
mojar	mollar	V
molar	molar	V
moldear	moldear	V
moler	moer	V
molestar	molestar	V
montar	montar	V
morar	morar	V
morder	morder	V
morir	morrer	V
mostrar	amosar	V
mostrar	mostrar	V
motivar	motivar	V
motorizar	motorizar	V
mover	mover	V
movilizar	mobilizar	V
mudar	mudar	V
mullir	abrandar	V
multar	multar	V
multiplicar	multiplicar	V
murmurar	murmurar	V
mutar	mutar	V
mutilar	mutilar	V
nacer	nacer	V
nacionalizar	nacionalizar	V
nadar	nadar	V
narrar	narrar	V
naufragar	naufragar	V
navegar	navegar	V
necesitar	necesitar	V
negar	negar	V
negociar	negociar	V
neutralizar	neutralizar	V
nevar	nevar	V
nivelar	nivelar	V
nombrar	nomear	V
nominar	nomear	V
normalizar	normalizar	V
notar	notar	V
notificar	notificar	V
nutrir	nutrir	V
obedecer	obedecer	V
objetar	obxectar	V
obligar	obrigar	V
obrar	obrar	V
obsequiar	obsequiar	V
observar	observar	V
obsesionar	obsesionar	V
obstaculizar	obstaculizar	V
obtener	obter	V
obviar	obviar	V
ocasionar	ocasionar	V
ocultar	ocultar	V
ocupar	ocupar	V
ocurrir	ocorrer	V
odiar	odiar	V
ofender	ofender	V
ofertar	ofertar	V
oficiar	oficiar	V
ofrecer	ofrecer	V
oír	oír	V
oír	ouvir	V
oler	cheirar	V
oler	ulir	V
olvidar	esquecer	V
ondear	ondear	V
operar	operar	V
opinar	opinar	V
oponer	opoñer	V
oponer	opor	V
opositar	opositar	V
oprimir	oprimir	V
optar	optar	V
optimizar	optimizar	V
ordenar	ordenar	V
organizar	organizar	V
orientar	orientar	V
originar	orixinar	V
orinar	ouriñar	V
ornamentar	ornamentar	V
orquestar	orquestrar	V
osar	ousar	V
oscilar	oscilar	V
oscurecer	escurecer	V
ostentar	ostentar	V
otorgar	outorgar	V
ovacionar	ovacionar	V
pactar	pactar	V
padecer	padecer	V
pagar	pagar	V
paliar	paliar	V
palpar	palpar	V
papar	papar	V
paralizar	paralizar	V
parar	parar	V
parecer	parecer	V
parir	parir	V
parrafear	parrafear	V
participar	participar	V
partir	partir	V
pasar	pasar	V
pasarporunabuenaracha	pasarporunbomomento	V
pasarporunamalaracha	pasarporunmalmomento	V
pasarporunbuenmomento	pasarporunbomomento	V
pasarporunmalmomento	pasarporunmalmomento	V
pasarunabuenaracha	pasarporunbomomento	V
pasarunamalaracha	pasarporunmalmomento	V
pasear	pasear	V
pasmar	pasmar	V
pastar	pastar	V
patear	patear	V
patentar	patentar	V
patrimonializar	patrimonializar	V
patrocinar	patrocinar	V
patronear	patronear	V
patrullar	patrullar	V
pavimentar	pavimentar	V
peatonalizar	peonalizar	V
pecar	pecar	V
pedalear	pedalear	V
pedir	pedir	V
pegar	pegar	V
peinar	peitear	V
peinar	pentear	V
pelar	pelar	V
pelear	pelexar	V
peligrar	perigar	V
penalizar	penalizar	V
penar	penar	V
pender	pender	V
penetrar	penetrar	V
pensar	pensar	V
percatar	decatar	V
percibir	percibir	V
perder	perder	V
perdonar	perdoar	V
perdurar	perdurar	V
perecer	perecer	V
peregrinar	peregrinar	V
perfeccionar	perfeccionar	V
perfilar	perfilar	V
perforar	perforar	V
pergeñar	bosquexar	V
perjudicar	prexudicar	V
permanecer	permanecer	V
permitir	permitir	V
pernoctar	pasaranoite	V
perpetrar	perpetrar	V
perpetuar	perpetuar	V
perseguir	perseguir	V
persistir	persistir	V
personalizar	personalizar	V
personar	acudir	V
persuadir	persuadir	V
pertenecer	pertencer	V
perturbar	perturbar	V
pervivir	pervivir	V
pesar	pesar	V
pescar	pescar	V
petar	petar	V
picar	picar	V
pillar	pillar	V
pilotar	pilotar	V
pinchar	picar	V
pintar	pintar	V
pisar	pisar	V
pisotear	pisar	V
pitar	pitar	V
plagar	infestar	V
planchar	pasaroferro	V
planear	planear	V
planificar	planificar	V
plantar	plantar	V
plantear	expor	V
plantear	plantexar	V
plasmar	plasmar	V
plegar	encartar	V
poblar	poboar	V
podar	podar	V
poder	poder	V
polemizar	polemizar	V
politizar	politizar	V
ponderar	ponderar	V
poner	poñer	V
poner	pór	V
ponerfinaunaracha	pórfinaunhaserie	V
ponerfinaunaserie	pórfinaunhaserie	V
pontificar	pontificar	V
popularizar	popularizar	V
porfiar	porfiar	V
pormenorizar	pormenorizar	V
portar	portar	V
posar	posar	V
posar	pousar	V
poseer	posuír	V
posibilitar	posibilitar	V
posicionar	situar	V
posponer	pospoñer	V
posponer	pospor	V
postergar	postergar	V
postrar	prostrar	V
postular	postular	V
potenciar	potenciar	V
practicar	practicar	V
preavisar	preavisar	V
preceder	preceder	V
preciar	prezar	V
precintar	precintar	V
precipitar	precipitar	V
precisar	precisar	V
preconcebir	preconcibir	V
preconizar	preconizar	V
predecir	predicir	V
predicar	predicar	V
predominar	predominar	V
prefabricar	prefabricar	V
preferir	preferir	V
pregonar	pregoar	V
preguntar	preguntar	V
prejuzgar	prexulgar	V
premeditar	premeditar	V
premiar	premiar	V
preñar	preñar	V
prender	prender	V
preocupar	preocupar	V
preparar	preparar	V
presagiar	presaxiar	V
prescindir	prescindir	V
prescribir	prescribir	V
preseleccionar	preseleccionar	V
presenciar	presenciar	V
presentar	presentar	V
presentir	presentir	V
preservar	preservar	V
presidir	presidir	V
presionar	premer	V
presionar	presionar	V
prestar	prestar	V
presumir	presumir	V
presuponer	presupoñer	V
presuponer	presupor	V
presupuestar	orzar	V
presupuestar	presupostar	V
pretender	pretender	V
prevalecer	prevalecer	V
prevenir	previr	V
prever	prever	V
primar	primar	V
principiar	principiar	V
priorizar	priorizar	V
privar	privar	V
privatizar	privatizar	V
privilegiar	privilexiar	V
probar	probar	V
proceder	proceder	V
procesar	procesar	V
proclamar	proclamar	V
procurar	procurar	V
prodigar	prodigar	V
producir	producir	V
producirvacunas	producirvacinas	V
profanar	profanar	V
proferir	proferir	V
profesar	profesar	V
profesionalizar	profesionalizar	V
profetizar	profetizar	V
profundizar	profundar	V
programar	programar	V
progresar	progresar	V
prohibir	prohibir	V
proliferar	proliferar	V
prologar	prologar	V
prolongar	prolongar	V
prometer	prometer	V
promocionar	promocionar	V
promover	promover	V
promulgar	promulgar	V
pronosticar	prognosticar	V
pronunciar	pronunciar	V
propagar	propagar	V
propiciar	propiciar	V
propinar	propinar	V
proponer	propoñer	V
proponer	propor	V
proporcionar	proporcionar	V
propugnar	propugnar	V
prorrogar	prorrogar	V
proseguir	proseguir	V
prosperar	prosperar	V
prostituir	prostituír	V
protagonizar	protagonizar	V
proteger	protexer	V
protestar	protestar	V
proveer	prover	V
provenir	provir	V
provocar	provocar	V
proyectar	proxectar	V
pseudoelegir	pseudoelixir	V
psicoanalizar	psicoanalizar	V
publicar	publicar	V
publicitar	publicitar	V
pudrir	podrecer	V
pudrirse	podrecer	V
pugnar	pugnar	V
pujar	poxar	V
pulir	puír	V
pulir	pulir	V
pulsar	pulsar	V
pulular	pulular	V
punir	punir	V
puntualizar	puntualizar	V
puntuar	puntuar	V
quebrantar	quebrantar	V
quebrar	crebar	V
quebrar	quebrar	V
quedar	ficar	V
quedar	quedar	V
quedarse	quedar	V
quejar	queixar	V
quemar	queimar	V
querer	querer	V
quitar	quitar	V
racionalizar	racionalizar	V
radiar	radiar	V
radicalizar	radicalizar	V
radicar	radicar	V
ralentizar	retardar	V
rapar	rapar	V
raptar	raptar	V
rascar	rañar	V
rascar	rascar	V
rastrear	rastrear	V
rastrear	rastrexar	V
rasurar	rasurar	V
ratificar	ratificar	V
rayar	raiar	V
razonar	razoar	V
reabrir	reabrir	V
reaccionar	reaccionar	V
reactivar	reactivar	V
readmitir	readmitir	V
reafirmar	reafirmar	V
reajustar	reaxustar	V
realizar	realizar	V
realojar	reacoller	V
realzar	realzar	V
reanimar	reanimar	V
reanudar	renovar	V
reaparecer	reaparecer	V
reavivar	reavivar	V
rebajar	rebaixar	V
rebasar	pasar	V
rebatir	rebater	V
rebelar	rebelar	V
rebosar	sobordar	V
recabar	solicitar	V
recaer	recaer	V
recalar	recalar	V
recalcar	recalcar	V
recapacitar	recapacitar	V
recargar	recargar	V
recaudar	recadar	V
rechazar	rexeitar	V
recibir	recibir	V
reciclar	reciclar	V
recitar	recitar	V
reclamar	reclamar	V
recluir	recluír	V
reclutar	recrutar	V
recobrar	recobrar	V
recoger	recoller	V
recolectar	colleitar	V
recolocar	recolocar	V
recomendar	recomendar	V
recompensar	recompensar	V
recomponer	recompoñer	V
recomponer	recompor	V
reconciliar	reconciliar	V
reconducir	reconducir	V
reconocer	recoñecer	V
reconsiderar	reconsiderar	V
reconstruir	reconstruír	V
recontar	recontar	V
reconvertir	reconverter	V
recopilar	recompilar	V
recordar	lembrar	V
recordar	recordar	V
recorrer	percorrer	V
recortar	recortar	V
recrear	recrear	V
recriar	recriar	V
recriminar	recriminar	V
rectificar	rectificar	V
recubrir	recubrir	V
recuperar	recuperar	V
recurrir	recorrer	V
redactar	redactar	V
redefinir	redefinir	V
redirigir	redirixir	V
rediseñar	redeseñar	V
redistribuir	redistribuír	V
redoblar	redobrar	V
redondear	redondear	V
reducir	reducir	V
redundar	redundar	V
reeditar	reeditar	V
reelegir	reelixir	V
reemplazar	substituír	V
reencontrar	reencontrar	V
reescribir	reescribir	V
reestrenar	reestrear	V
reestructurar	reestruturar	V
referir	referir	V
refinar	refinar	V
reflejar	reflectir	V
reflexionar	reflexionar	V
reflotar	reflotar	V
reformar	reformar	V
reforzar	reforzar	V
refrenar	refrear	V
refrendar	referendar	V
refrescar	refrescar	V
refugiar	refuxiar	V
refundir	refundir	V
regalar	regalar	V
regañar	regañar	V
regañar	rifar	V
regar	regar	V
regatear	regatear	V
regenerar	rexenerar	V
regentar	rexentar	V
regir	rexer	V
registrar	rexistrar	V
reglar	regular	V
regresar	regresar	V
regular	regular	V
regularizar	regularizar	V
rehabilitar	rehabilitar	V
rehacer	refacer	V
rehusar	refusar	V
rehusar	rexeitar	V
reinar	reinar	V
reincorporar	reincorporar	V
reiniciar	reiniciar	V
reinvertir	reinvestir	V
reír	rir	V
reiterar	reiterar	V
reivindicar	reivindicar	V
rejuvenecer	rexuvenecer	V
relacionar	relacionar	V
relajar	relaxar	V
relanzar	relanzar	V
relatar	relatar	V
releer	reler	V
relegar	relegar	V
relevar	relevar	V
rellenar	encher	V
rellenar	reencher	V
relucir	relucir	V
remachar	remachar	V
remar	remar	V
remarcar	remarcar	V
rematar	rematar	V
remediar	remediar	V
rememorar	rememorar	V
remitir	remitir	V
remodelar	remodelar	V
remolcar	remolcar	V
remontar	remontar	V
remover	remover	V
remozar	remocicar	V
remunerar	remunerar	V
renacer	renacer	V
rendir	render	V
renegar	renegar	V
renegociar	renegociar	V
reñir	rifar	V
renovar	anovar	V
renovar	renovar	V
rentabilizar	rendibilizar	V
renunciar	renunciar	V
reordenar	reordenar	V
reorganizar	reorganizar	V
reorientar	reorientar	V
reparar	reparar	V
repartir	repartir	V
repasar	repasar	V
repatriar	repatriar	V
repeler	repeler	V
repensar	repensar	V
repercutir	repercutir	V
repetir	repetir	V
replantear	reformular	V
replicar	replicar	V
repoblar	repoboar	V
reponer	repoñer	V
reponer	repor	V
reportar	reportar	V
reposar	repousar	V
repostar	encher	V
